date,ADEL,AEFES,AKBNK,AKCNS,AKENR,AKGRT,AKSA,AKSEN,ALARK,ALBRK,ALKIM,ANELE,ANHYT,ANSGR,ARCLK,ASELS,AYGAZ,BAGFS,BANVT,BIMAS,BIZIM,BRISA,BRSAN,CCOLA,CIMSA,CLEBI,DOAS,DOCO,DOHOL,ECILC,EKGYO,ENKAI,EREGL,FROTO,GARAN,GOZDE,GUBRF,HALKB,HURGZ,INDES,ISCTR,ISGYO,IZMDC,KCHOL,KORDS,KRDMD,MGROS,NTHOL,OTKAR,PETKM,PGSUS,SAHOL,SELEC,SISE,SKBNK,SNGYO,TAVHL,TCELL,THYAO,TKFEN,TKNSA,TMSN,TOASO,TRCAS,TRGYO,TSKB,TTKOM,TTRAK,TUPRS,ULKER,VAKBN,VESTL,YKBNK
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,,,,,,,,,,,,,,0.4432987622080922,,,,-0.09533095581481466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3479678063932783,,,,,,,,,,,,,,,
2022-04-30,,,,,,,,,,,,,,0.40510221824924936,,,,-0.10358932607051419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3015128921787359,,,,,,,,,,,,,,,
2022-05-31,,,,,,,,,,,,,,0.3780825679299925,,,,-0.10676047489924856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27132209303074445,,,,,,,,,,,,,,,
2022-06-30,,,,,,,,,,,,,,0.4641453679337467,,,,0.8507003285059733,,,,,,,,,,-1.2059844507833404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10886124565637989,,,,,,,,,,,,,,,
2022-07-31,,,,,,,,,,,,,,0.4645383160339587,,,,0.8499219402079089,,,,,,,,,,-1.205978349477467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10848190676440089,,,,,,,,,,,,,,,
2022-08-31,,,,,,,,,,,,,,0.4650729950194523,,,,0.848690947238287,,,,,,,,,,-1.205966854986416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10779708727132359,,,,,,,,,,,,,,,
2022-09-30,,,,,,,,,,,,,,0.4656790919271895,,,,0.846323155526785,,,,,,,,,,-1.2059380308997492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10606421655422571,,,,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,,,,0.4681890375837122,,,,0.8424095697308503,,,,,,,,,,-1.205873285796409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10472532151815378,,,,,,,,,,,,,,,
2022-11-30,,,,,,,,,,,,,,0.46662666041346457,,,,0.8433602793731585,,,,,,,,,,-1.2058898764034824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10409706338314084,,,,,,,,,,,,,,,
2022-12-31,,,,,,,,,,,,,,0.4662766540127383,,,,0.8452257851757712,,,,,,,,,,-1.2059221132274902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10558032596101974,,,,,,,,,,,,,,,
2023-01-31,,,,,,,,,,,,,,0.4636384273229758,,,,0.8498465052838978,,,,,,,,,,-1.205976830060859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10750810254601462,,,,,,,,,,,,,,,
2023-02-28,,,,,,,,,,,,,,0.4633931400092981,,,,0.8500448319143608,,,,,,,,,,-1.2059781958202094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1074597761034497,,,,,,,,,,,,,,,
2023-03-31,,0.22388404992030392,0.699496840286133,0.007026404059777169,0.1429985056533527,,0.3647536628259711,0.06360932702923101,0.9677952457212736,0.09582185423123492,-0.3130327521091266,-0.17148715032101117,0.727441682554607,0.340663716928752,-0.16459420309809697,-0.6419457725987094,0.1795501628707019,0.3066712040031693,,0.3709513683740925,0.5344985567777143,0.15335495067563076,-0.17996548219506256,0.46771508636649217,0.28143417725896075,0.6713397357633899,1.0382874890619749,-3.3042842744165806,-0.6891611887749244,-0.2269860163975777,-0.5128333102161156,-3.1671282392224924,-0.041354537227955554,1.161007706576964,0.6711231699436462,-0.5419790548708661,-1.0138242079643596,0.11067015630637797,,-0.3959145203190846,0.48505813275804555,0.6049103803914644,0.946656831497815,0.10034138386254855,-0.03565350437074037,-0.4561813240195943,0.5169941098477198,-0.3512797460798796,0.42748097061809853,,0.6977535289987585,0.04635761614381477,-0.4417056992811661,-0.028186448316608756,0.41724859067520137,0.31426051315883186,-0.625587518595327,-0.24277920872538866,0.17729769476734586,-0.3551005598578103,1.2859108610228998,-0.2526134071244513,0.5989378584925287,-0.12801385076996796,0.34492393853569525,0.45064413312306195,-0.26317290794207593,0.9262863340986935,0.5555987679590071,-0.2777688903379456,0.26331991814400396,,0.7830570154363388
2023-04-30,,0.22395859969637605,0.6997016694771995,0.0054262807291037,0.14295628958278986,,0.3650597194760803,0.06332922821762668,0.9681338836624592,0.0965144443036425,-0.3098601292969855,-0.1713799358688204,0.727784694183353,0.3399358961396589,-0.16133535928592507,-0.6231771274565195,0.17968681124755537,0.3070313419956432,,0.37020525203770926,0.5346883438668371,0.15400586799394705,-0.18397404245480226,0.45220267524235674,0.28173752642077043,0.670869001611692,1.038236074647317,-3.339738062923001,-0.6801040553324105,-0.22834080272185658,-0.5147412706524381,-3.120049480645223,-0.040862772089721125,1.1616901491105687,0.6709661365888852,-0.5361748043574546,-1.0476704975020796,0.11089650008055138,,-0.3949886580778168,0.4854525994831818,0.6051906669604735,0.9473169804943261,0.1003744691677978,-0.0323055353393729,-0.4492922121212528,0.5166622540681056,-0.35042477500073554,0.42863464174904087,,0.697671447156627,0.04634862731086656,-0.4417351014918254,-0.027030975985944006,0.4179531622461852,0.3144478238973163,-0.6222263669182728,-0.24358198478101079,0.16238676718845668,-0.35428754467247797,1.2861070742162408,-0.252499894395248,0.5979963930367707,-0.12764111634023878,0.3450918573218715,0.45081148540284105,-0.26328927965056015,0.9248144119298559,0.5560532020132595,-0.27764603924887793,0.26348749257424225,,0.7831399396499945
2023-05-31,,0.22770070689443517,0.7032112234243619,0.00689423983545491,0.14635576662587185,,0.3687537019953905,0.06382800369855302,0.9711453176063919,0.10026768526424432,-0.30460148516860464,-0.16706938001882593,0.7302158720973575,0.34356223297925575,-0.157752216268393,-0.6296403696841355,0.18316501740594748,0.3105408276765165,,0.3747177037617584,0.5383218598074527,0.15734680199816947,-0.1936672124972546,0.457258523693837,0.2837333556000106,0.6722545505358899,1.0413557945974732,-3.419164665229419,-0.6731915614969681,-0.22403165917947354,-0.5200481547324975,-2.971862779031757,-0.037352470983053804,1.1644098932184388,0.6745138715849073,-0.5287141822233529,-1.213041207175976,0.11318065998567454,,-0.3944037236801312,0.4888253782495392,0.6085091435513496,0.9504921395984367,0.10364704395909599,-0.02928953186142151,-0.4511667369377906,0.520106513559632,-0.34784022941846504,0.4322290493372455,,0.7007030379613625,0.04978071350215457,-0.4443345208992332,-0.024643497197332845,0.42099801238977574,0.31771195080080217,-0.6620515797515143,-0.24027182932984165,0.1486522624839325,-0.3521360893491297,1.2885971864132522,-0.25606144701781447,0.599499802873979,-0.12407729154249147,0.3482056968186404,0.4540505266074703,-0.25956826737483285,0.9260806245809248,0.5594919908658256,-0.2766491647927494,0.26653408732808964,,0.7863823392422638
2023-06-30,,0.23704479104965406,0.7143296081644785,0.010966395451491487,0.15635643343882016,,0.3772653311674308,0.07207588795399847,0.9832590848663614,0.10788833363486731,-0.3091923931084991,-0.1634252223518679,0.7402320227968557,0.3543154952625554,-0.15995513201391623,-0.6873523581656972,0.19160087344031823,0.320582368443994,,0.3815408862551815,0.5486138856531702,0.16212879471389324,-0.21494258149727016,0.43480899312647137,0.2916451055678019,0.673138195976857,1.0538362533030696,-2.5988674059227543,-0.7486490455969096,-0.22234224244610412,-0.5261133751312277,-3.4138039069688615,-0.031442304157823064,1.1710450412433484,0.6853684223023968,-0.5390940233147643,-1.411738833822269,0.12249233862915579,,-0.3966218818530513,0.4988704835164419,0.619814886798922,0.9619874237259081,0.11132784448430094,-0.02782714426922704,-0.46157625565023475,0.5288388140760496,-0.34164670692498667,0.4355117288168242,,0.7047743722370367,0.058605905116230955,-0.4585187507771004,-0.017985759706097393,0.4305708443568853,0.32850257590364984,-0.8668490108282607,-0.23498638866610272,0.06168982044232367,-0.35199179733978003,1.2971290905220845,-0.25806394564008095,0.6036990133292084,-0.11655587327996117,0.359002206650343,0.46396840841144626,-0.2594205744534101,0.9337295509116104,0.5702579342275094,-0.2724201158301779,0.27624290732027623,,0.7974271990872336
2023-07-31,,0.24387775396403005,0.7217272645763406,0.016347608516045276,0.16409410504217173,,0.38428792014155044,0.07776155942338746,0.9904294294587439,0.11539372282588604,-0.3136179320778434,-0.16094614486060915,0.743238312415559,0.35737775836161123,-0.15578613509518982,-0.7551593570078678,0.19867902516723718,0.3280308357916859,,0.38704809708841115,0.5568835019779598,0.16767213220987856,-0.2142007599735623,0.42398473817473836,0.29651846468944904,0.6732863898584509,1.0611294520947911,-2.470614443916809,-0.820043268641274,-0.21526653857701925,-0.526990962810809,-3.4526607408996224,-0.024337714662904214,1.1757832874340894,0.692452105851052,-0.5401111820466256,-1.509707153616622,0.13024805684766824,,-0.3967348309105012,0.5073856558996038,0.6271319424685431,0.9689074408831713,0.11800952625064523,-0.022507085601430984,-0.45877428362731854,0.5342529055045255,-0.3337109642816252,0.4323410350340284,,0.7065190023640022,0.06621355881123145,-0.4621350888243232,-0.011551470413773857,0.4381794467532863,0.3366306388580713,-0.9683246424296987,-0.23300678121973256,0.02792694189812367,-0.346393780134276,1.3017868902998233,-0.25432992609569127,0.6082605536764485,-0.10919174603806908,0.36703974737675293,0.47038269951206096,-0.25049031012481426,0.9292185332631399,0.5778660124872178,-0.26626273926505417,0.28380425957809674,,0.8058501929835793
2023-08-31,,0.2558531496211137,0.7355606734621133,0.020197363958617445,0.17868888711496506,,0.39853138568503177,0.08992985139430397,1.0027050454488122,0.12644466896027484,-0.30689887191195553,-0.14830066281976095,0.7461522569398283,0.35562350426417916,-0.14719063921077552,-0.7858278363586271,0.21227677628322128,0.3413196702251082,,0.3964837763165898,0.5690773843824974,0.17954791482469304,-0.33209917288316243,0.38284440743045955,0.30747988597424813,0.681901580728125,1.074101566198466,-2.284082584631067,-0.8679385619135612,-0.20726497841077007,-0.5201627812546349,-3.429887879066981,-0.01237928402394442,1.1902006111763248,0.7052448591909827,-0.5625602136507807,-1.7878721836165328,0.14458113910500361,,-0.38628435241043485,0.5190356380197745,0.6404356017758426,0.9834028293378941,0.13095550854602792,-0.008110808192750868,-0.44999365947405273,0.54488666134412,-0.3240313054357674,0.4316750869200593,,0.7167511265731774,0.07982462547294258,-0.49613134781583507,0.0019718730758741254,0.44809521580520795,0.3508171929134132,-1.1207712200952498,-0.22326860096899787,-0.004394459561270603,-0.33688073405752905,1.3140450229774658,-0.2739338888495145,0.6231349783980186,-0.10247740493084256,0.3811035449953956,0.4820878451363996,-0.24452650773839818,0.9294805667519257,0.5896955088869846,-0.2734419737392645,0.2964826607812458,,0.8191865892857534
