date,ADEL,AEFES,AKBNK,AKCNS,AKENR,AKGRT,AKSA,AKSEN,ALARK,ALBRK,ALKIM,ANELE,ANHYT,ANSGR,ARCLK,ASELS,AYGAZ,BAGFS,BANVT,BIMAS,BIZIM,BRISA,BRSAN,CCOLA,CIMSA,CLEBI,DOAS,DOCO,DOHOL,ECILC,EKGYO,ENKAI,EREGL,FROTO,GARAN,GOZDE,GUBRF,HALKB,HURGZ,INDES,ISCTR,ISGYO,IZMDC,KCHOL,KORDS,KRDMD,MGROS,NTHOL,OTKAR,PETKM,PGSUS,SAHOL,SELEC,SISE,SKBNK,SNGYO,TAVHL,TCELL,THYAO,TKFEN,TKNSA,TMSN,TOASO,TRCAS,TRGYO,TSKB,TTKOM,TTRAK,TUPRS,ULKER,VAKBN,VESTL,YKBNK
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-04-30,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-05-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-06-30,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-07-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-08-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-09-30,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-11-30,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2022-12-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2023-01-31,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2023-02-28,,,,,,,,,,,,,,0.18411893045990502,,,,0.23722762532173977,,,,,,,,,,0.09638976515948125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10916207644088081,,,,,,,,,,,,,,,
2023-03-31,-0.028045977675245855,0.23839406380040376,0.3907774292740245,0.17062083409929385,0.21179369609477525,-0.06554470345882339,0.28490492221799735,0.18901380275401045,0.4772571686323563,0.19825783000471037,0.07872987985962539,0.11340297233820379,0.4015201399805904,0.2782430611964497,0.11906781210992871,0.016054461209567748,0.2238045606301922,0.2648974646155869,-0.24557519087087173,0.2873884405257789,0.33822305879825293,0.2176588291775451,0.11383574609014646,0.34014215599666564,0.25721444614520395,0.38674212800430535,0.4995365310806375,0.09638976515948125,0.0056261669979187365,0.0954954527560202,0.014705887370867105,0.016207982857167007,0.15569197142249644,0.5422181701209001,0.3818501889273204,0.007006520898083983,0.02101671392664255,0.20238293246424924,-0.045937298920580245,0.052903294220865815,0.3220829861803337,0.36014366328596287,0.4706598487932253,0.19866847120261386,0.16079075761488282,0.030268340294725915,0.3331470488865817,0.05421222673086899,0.3091806623588385,-0.028788922727258318,0.3934744331067312,0.180923665744742,0.04182433083730334,0.15923841554863655,0.3010911024898933,0.26645167556623284,0.10144024039978085,0.09082701037394397,0.2614291541268424,0.05560235538050112,0.6868785461214184,0.09236598073432187,0.3626451444980531,0.12615834173246993,0.27631791654567683,0.31160328896890577,0.0855256828083855,0.466207043917284,0.3446827609095831,0.08182158679505856,0.2511193708110656,-0.004067054991544245,0.41774529594797266
2023-04-30,-0.028045977675245855,0.23839406380040376,0.3907774292740245,0.17062083409929385,0.21179369609477525,-0.06554470345882339,0.28490492221799735,0.18901380275401045,0.4772571686323563,0.19825783000471037,0.07872987985962539,0.11340297233820379,0.4015201399805904,0.2782430611964497,0.11906781210992871,0.016054461209567748,0.2238045606301922,0.2648974646155869,-0.24557519087087173,0.2873884405257789,0.33822305879825293,0.2176588291775451,0.11383574609014646,0.34014215599666564,0.25721444614520395,0.38674212800430535,0.4995365310806375,0.09638976515948125,0.0056261669979187365,0.0954954527560202,0.014705887370867105,0.016207982857167007,0.15569197142249644,0.5422181701209001,0.3818501889273204,0.007006520898083983,0.02101671392664255,0.20238293246424924,-0.045937298920580245,0.052903294220865815,0.3220829861803337,0.36014366328596287,0.4706598487932253,0.19866847120261386,0.16079075761488282,0.030268340294725915,0.3331470488865817,0.05421222673086899,0.3091806623588385,-0.028788922727258318,0.3934744331067312,0.180923665744742,0.04182433083730334,0.15923841554863655,0.3010911024898933,0.26645167556623284,0.10144024039978085,0.09082701037394397,0.2614291541268424,0.05560235538050112,0.6868785461214184,0.09236598073432187,0.3626451444980531,0.12615834173246993,0.27631791654567683,0.31160328896890577,0.0855256828083855,0.466207043917284,0.3446827609095831,0.08182158679505856,0.2511193708110656,-0.004067054991544245,0.41774529594797266
2023-05-31,-0.028045977675245855,0.23839406380040376,0.3907774292740245,0.17062083409929385,0.21179369609477525,-0.06554470345882339,0.28490492221799735,0.18901380275401045,0.4772571686323563,0.19825783000471037,0.07872987985962539,0.11340297233820379,0.4015201399805904,0.2782430611964497,0.11906781210992871,0.016054461209567748,0.2238045606301922,0.2648974646155869,-0.24557519087087173,0.2873884405257789,0.33822305879825293,0.2176588291775451,0.11383574609014646,0.34014215599666564,0.25721444614520395,0.38674212800430535,0.4995365310806375,0.09638976515948125,0.0056261669979187365,0.0954954527560202,0.014705887370867105,0.016207982857167007,0.15569197142249644,0.5422181701209001,0.3818501889273204,0.007006520898083983,0.02101671392664255,0.20238293246424924,-0.045937298920580245,0.052903294220865815,0.3220829861803337,0.36014366328596287,0.4706598487932253,0.19866847120261386,0.16079075761488282,0.030268340294725915,0.3331470488865817,0.05421222673086899,0.3091806623588385,-0.028788922727258318,0.3934744331067312,0.180923665744742,0.04182433083730334,0.15923841554863655,0.3010911024898933,0.26645167556623284,0.10144024039978085,0.09082701037394397,0.2614291541268424,0.05560235538050112,0.6868785461214184,0.09236598073432187,0.3626451444980531,0.12615834173246993,0.27631791654567683,0.31160328896890577,0.0855256828083855,0.466207043917284,0.3446827609095831,0.08182158679505856,0.2511193708110656,-0.004067054991544245,0.41774529594797266
2023-06-30,-0.028045977675245855,0.23839406380040376,0.3907774292740245,0.17062083409929385,0.21179369609477525,-0.06554470345882339,0.28490492221799735,0.18901380275401045,0.4772571686323563,0.19825783000471037,0.07872987985962539,0.11340297233820379,0.4015201399805904,0.2782430611964497,0.11906781210992871,0.016054461209567748,0.2238045606301922,0.2648974646155869,-0.24557519087087173,0.2873884405257789,0.33822305879825293,0.2176588291775451,0.11383574609014646,0.34014215599666564,0.25721444614520395,0.38674212800430535,0.4995365310806375,0.19674815767926074,0.0056261669979187365,0.0954954527560202,0.014705887370867105,0.016207982857167007,0.15569197142249644,0.5422181701209001,0.3818501889273204,0.007006520898083983,0.02101671392664255,0.20238293246424924,-0.045937298920580245,0.052903294220865815,0.3220829861803337,0.36014366328596287,0.4706598487932253,0.19866847120261386,0.16079075761488282,0.030268340294725915,0.3331470488865817,0.05421222673086899,0.3091806623588385,-0.028788922727258318,0.3934744331067312,0.180923665744742,0.04182433083730334,0.15923841554863655,0.3010911024898933,0.26645167556623284,0.10144024039978085,0.09082701037394397,0.2614291541268424,0.05560235538050112,0.6868785461214184,0.09236598073432187,0.3626451444980531,0.12615834173246993,0.27631791654567683,0.31160328896890577,0.0855256828083855,0.466207043917284,0.3446827609095831,0.08182158679505856,0.2511193708110656,-0.004067054991544245,0.41774529594797266
2023-07-31,-0.028045977675245855,0.23839406380040376,0.3907774292740245,0.17062083409929385,0.21179369609477525,-0.06554470345882339,0.28490492221799735,0.18901380275401045,0.4772571686323563,0.19825783000471037,0.07872987985962539,0.11340297233820379,0.4015201399805904,0.2782430611964497,0.11906781210992871,0.016054461209567748,0.2238045606301922,0.2648974646155869,-0.24557519087087173,0.2873884405257789,0.33822305879825293,0.2176588291775451,0.11383574609014646,0.34014215599666564,0.25721444614520395,0.38674212800430535,0.4995365310806375,0.19674815767926074,0.0056261669979187365,0.0954954527560202,0.014705887370867105,0.016207982857167007,0.15569197142249644,0.5422181701209001,0.3818501889273204,0.007006520898083983,0.02101671392664255,0.20238293246424924,-0.045937298920580245,0.052903294220865815,0.3220829861803337,0.36014366328596287,0.4706598487932253,0.19866847120261386,0.16079075761488282,0.030268340294725915,0.3331470488865817,0.05421222673086899,0.3091806623588385,-0.028788922727258318,0.3934744331067312,0.180923665744742,0.04182433083730334,0.15923841554863655,0.3010911024898933,0.26645167556623284,0.10144024039978085,0.09082701037394397,0.2614291541268424,0.05560235538050112,0.6868785461214184,0.09236598073432187,0.3626451444980531,0.12615834173246993,0.27631791654567683,0.31160328896890577,0.0855256828083855,0.466207043917284,0.3446827609095831,0.08182158679505856,0.2511193708110656,-0.004067054991544245,0.41774529594797266
2023-08-31,-0.028045977675245855,0.23839406380040376,0.3907774292740245,0.17062083409929385,0.21179369609477525,-0.06554470345882339,0.28490492221799735,0.18901380275401045,0.4772571686323563,0.19825783000471037,0.07872987985962539,0.11340297233820379,0.4015201399805904,0.2782430611964497,0.11906781210992871,0.016054461209567748,0.2238045606301922,0.2648974646155869,-0.24557519087087173,0.2873884405257789,0.33822305879825293,0.2176588291775451,0.11383574609014646,0.34014215599666564,0.25721444614520395,0.38674212800430535,0.4995365310806375,0.19674815767926074,0.0056261669979187365,0.0954954527560202,0.014705887370867105,0.016207982857167007,0.15569197142249644,0.5422181701209001,0.3818501889273204,0.007006520898083983,0.02101671392664255,0.20238293246424924,-0.045937298920580245,0.052903294220865815,0.3220829861803337,0.36014366328596287,0.4706598487932253,0.19866847120261386,0.16079075761488282,0.030268340294725915,0.3331470488865817,0.05421222673086899,0.3091806623588385,-0.028788922727258318,0.3934744331067312,0.180923665744742,0.04182433083730334,0.15923841554863655,0.3010911024898933,0.26645167556623284,0.10144024039978085,0.09082701037394397,0.2614291541268424,0.05560235538050112,0.6868785461214184,0.09236598073432187,0.3626451444980531,0.12615834173246993,0.27631791654567683,0.31160328896890577,0.0855256828083855,0.466207043917284,0.3446827609095831,0.08182158679505856,0.2511193708110656,-0.004067054991544245,0.41774529594797266
